WKT,z,
"LINESTRING (586512.421317784 5036109.7009619661,586487.47716156184 5036113.8583213361,586440.91473661375 5036147.1171962991,586416.80205226562 5036170.3984087734,586378.55434605828 5036182.03901501,586374.39698668791 5036211.140530603,586383.54317730269 5036240.2420461951,586420.12793976197 5036271.0065055359,586478.33097094705 5036314.2430429878,586514.9157334062 5036322.5577617288,586539.02841775434 5036278.4897524025,586548.17460836913 5036217.7923055952,586546.51166462095 5036139.6339494325,586512.421317784 5036109.7009619661)",227.808
"LINESTRING (585429.42920180468 5036460.3742248593,585428.1819939937 5036437.5087483227,585454.37335802696 5036417.1376874074,585547.9139438601 5036435.4300686372,585616.92610940803 5036422.9579905262,585735.41085146333 5036395.519418681,585816.8950951224 5036365.5864312146,585843.50219509273 5036336.4849156216,585892.55903566303 5036284.5179234929,585943.69455591845 5036303.2260406595,585994.41434023692 5036318.1925343927,586053.03310735896 5036317.3610625183,586090.03360575519 5036309.8778156517,586165.69754629582 5036253.3377282145,586259.65386806603 5036150.6509517664,586327.83456173993 5036050.4585909406,586375.22845856205 5036008.4692613008,586423.86956319539 5035994.7499753777,586497.87055998773 5036000.1545425598,586528.63501932845 5036018.8626597263,586548.17460836913 5036097.021015889,586566.4669895987 5036126.122531482,586615.523830169 5036203.4494157704,586629.65885202819 5036235.876818859,586635.47915514675 5036292.832642233,586657.51315980963 5036418.8006311553,586660.83904730598 5036632.0731668547,586670.40097385785 5036782.1538401246,586674.14259729115 5036867.3797072172,586693.68218633183 5036906.458885299,586726.5253253578 5036947.2010071287,586761.86288000585 5036986.6959211472,586761.86288000585 5037013.303021118,586715.30045505776 5037036.99996953,586672.06391760602 5037058.6182382545,586613.86088642094 5037121.3943647472,586584.34363489144 5037158.3948631436,586569.79287709517 5037190.8222662322,586569.79287709517 5037234.0588036841,586579.35480364691 5037273.5537177036,586600.1416004987 5037349.6333941808,586614.27662235801 5037398.2744988138,586634.23194733565 5037438.6008847067,586664.58067073929 5037491.3993487107,586686.19893946522 5037517.1749768062,586722.78370192437 5037546.6922283359,586729.43547691696 5037596.1648048433,586725.27811754658 5037632.3338313652,586659.17610355781 5037646.0531172873,586630.90605983941 5037643.9744376028,586561.89389429137 5037590.7602376621,586471.26346001751 5037513.4333533728,586401.41982259543 5037468.1181362364,586356.93607733259 5037415.3196722325,586297.90157427336 5037328.0151254544,586260.90107587713 5037249.0252974182,586213.09144311794 5037202.8786084065,586091.28081356629 5037151.3273522137,585988.59403711837 5037090.2141694697,585914.17730438896 5037013.7187570548,585868.86208725197 5036966.324860232,585804.42301701137 5036898.5599024957,585745.38851395226 5036819.1543385219,585711.71390305227 5036765.5244026445,585662.24132654502 5036695.2650292851,585604.45403129701 5036633.7361106034,585552.48703916743 5036580.9376466004,585441.48554397875 5036497.7904591924,585429.42920180468 5036460.3742248593)",227.808
"LINESTRING (586251.33914932504 5036574.2858716026,586235.95691965474 5036573.4543997282,586223.4848415436 5036599.6457637614,586225.9792571658 5036630.8259590399,586228.88940872508 5036662.8376261909,586236.78839152877 5036682.7929511694,586248.84473370283 5036706.4898995804,586260.06960400275 5036743.4903979767,586278.36198523245 5036767.1873463877,586302.47466958046 5036782.1538401209,586324.09293830639 5036785.8954635542,586342.38531953597 5036758.8726276467,586337.39648829156 5036718.9619776914,586327.41882580263 5036683.6244230429,586298.73304614716 5036620.848296551,586251.33914932504 5036574.2858716026)",227.808
"LINESTRING (584423.24430019222 5039479.0848306632,584510.54884696973 5039487.3995494042,584576.23512502131 5039464.9498088043,584652.73053743585 5039446.6574275745,584721.74270298379 5039458.2980338112,584776.61984667252 5039455.8036181889,584764.14776856138 5039415.8929682337,584737.54066859116 5039400.9264745004,584691.80971551721 5039414.2300244858,584588.70720313245 5039427.5335744703,584531.33564382151 5039428.3650463447,584464.81789389579 5039395.937643256,584409.10927833302 5039361.0158245452,584383.33365023683 5039346.8808026854,584351.73771902209 5039368.4990714118,584367.53568462946 5039405.9153057449,584392.47984085162 5039454.1406744411)",230.856
"LINESTRING (584392.47984085162 5039454.1406744411,584423.24430019222 5039479.0848306632)",230.856
"LINESTRING (585127.18917557958 5032361.217885673,585073.97497563891 5032291.3742482513,585098.08765998704 5032244.8118233029,585148.80744430539 5032268.0930357771,585155.45921929798 5032311.329573229,585142.15566931281 5032347.9143356886)",230.856
"LINESTRING (585127.18917557958 5032361.217885673,585142.15566931281 5032347.9143356886)",230.856
"LINESTRING (585503.84593453433 5034311.8509022472,585467.26117207517 5034276.097611662,585473.08147519373 5034212.9057492325,585502.18299078627 5034193.7818961283,585549.57688760839 5034188.7930648839,585571.1951563342 5034206.2539742403,585579.50987507496 5034234.524017958,585568.700740712 5034280.254971032,585559.55455009721 5034311.8509022472,585529.62156263064 5034320.1656209873)",230.856
"LINESTRING (585529.62156263064 5034320.1656209873,585503.84593453433 5034311.8509022472)",230.856
"LINESTRING (585801.09712951491 5035157.6656661481,585796.93977014476 5035171.592820039,585784.88342797069 5035211.0877340576,585795.06895842811 5035248.9197043274,585805.67022482248 5035273.4481246127,585820.8445865243 5035299.6394886458,585837.26615603722 5035335.8085151678,585849.94610211684 5035367.1965784132,585860.33950054273 5035412.3039275818,585860.54736851121 5035435.3772720871,585862.21031225938 5035479.0295454757,585879.46335364634 5035496.6983228,585908.56486923888 5035473.8328462625,585919.16613563336 5035435.3772720871,585922.28415516112 5035408.7701721163,585918.12679579074 5035383.8260158943,585911.26715282956 5035359.089727642,585899.00294268702 5035325.2072487734,585889.0252801982 5035302.133904268,585848.28315836866 5035247.8803644842,585837.05828806863 5035227.3014356019,585829.99077713897 5035205.05956297,585829.5750412019 5035183.4412942445,585826.24915370566 5035135.6316614849,585819.18164277601 5035109.4402974518,585809.61971622414 5035138.7496810127,585802.34433732601 5035153.3004388092,585801.09712951491 5035157.6656661481)",230.856
"LINESTRING (583132.07241374231 5035702.6954796026,583144.12875591661 5035719.3249170864,583232.68051050534 5035716.8305014642,583320.40079322003 5035727.2238998897,583366.96321816801 5035749.2579045529,583395.2332618864 5035771.7076451527,583437.22259152704 5035787.0898748226,583494.17841490102 5035814.5284466669,583529.10023361212 5035841.5512825744,583557.37027733051 5035875.6416294118,583638.43878505263 5035931.7659809114,583684.58547406364 5035954.631457448,583775.2159083375 5035972.0923668034,583850.04837700399 5035997.4522589631,583881.64430821873 5036022.3964151852,583931.53262066306 5036037.7786448551,583969.36459093331 5036029.0481901774,584056.66913771094 5036031.126869862,584085.35491736641 5036034.4527573586,584138.56911730708 5036058.9811776439,584203.00818754768 5036086.4197494881,584252.48076405493 5036110.1166978981,584316.08836242149 5036142.1283650501,584384.26905609539 5036165.4095775243,584434.57310447679 5036179.1288634464,584473.23654662119 5036170.8141447054,584577.58626681729 5036091.4085807316,584674.03700420971 5035986.2273886614,584697.31821668369 5035954.2157215094,584734.31871507992 5035903.9116731277,584752.6110963095 5035874.3944215989,584751.77962443547 5035795.4045935618,584715.61059791327 5035748.4264326766,584641.60960112081 5035677.3355874429,584603.77763085056 5035684.8188343104,584585.48524962098 5035671.9310202617,584590.05834492831 5035644.0767124807,584592.13702461345 5035619.5482921964,584570.51875588764 5035568.4127719402,584559.2938855876 5035497.3219267074,584566.36139651726 5035444.1077267667,584471.15786693594 5035407.5229643071,584421.26955449162 5035433.7143283403,584361.81931549544 5035491.9173595253,584330.22338428057 5035507.7153251329,584261.6269546696 5035574.2330750581,584219.221889092 5035622.0427078176,584245.41325312527 5035692.302081177,584321.07719366578 5035757.5726232911,584371.38124204718 5035859.4279278656,584369.71829829912 5035955.0471933838,584282.4137515215 5035982.0700292913,584141.06353292917 5035966.2720636837,583940.67881127773 5035888.9451793944,583808.47478330019 5035805.7979919873,583744.45144899667 5035724.313748328,583762.32809428917 5035640.7508249842,583749.024544304 5035606.6604781467,583660.88852565235 5035556.7721657027,583565.68499607104 5035536.4011047874,583462.99821962311 5035575.4802828692,583422.25609779358 5035587.9523609802,583339.10891038633 5035543.884351654,583253.05157141981 5035501.8950220132,583213.55665740138 5035534.7381610395,583187.78102930519 5035574.6488109948,583152.02773872006 5035591.2782484768,583127.49931843486 5035629.5259546842,583132.07241374231 5035702.6954796026)",230.856
"LINESTRING (584901.86029770586 5036125.9146635085,584946.75977890578 5036082.26239012,585001.22118665755 5036068.5431041978,585083.1211662537 5036071.8689916935,585152.5490677387 5036092.6557885455,585211.58357079781 5036101.8019791609,585214.90945829416 5036127.1618713196,585174.16733646463 5036135.8923259974,585105.15517091658 5036147.9486681717,585056.09833034629 5036153.7689712904,585029.07549443899 5036183.7019587569,585054.01965066115 5036229.43291183,585106.81811466475 5036288.0516789518,585178.32469583501 5036323.8049695371,585248.16833325708 5036354.9851648146,585351.27084564208 5036350.8278054446,585438.57539241959 5036349.5805976335,585467.26117207517 5036378.2663772888,585497.60989547882 5036415.2668756852,585525.46420326026 5036427.3232178595,585565.37485321565 5036427.3232178595,585603.20682348602 5036416.929819433,585631.89260314149 5036401.9633256998,585664.32000623026 5036379.9293210376,585708.80375149322 5036378.6821132265,585784.05195609666 5036377.0191694787,585822.29966230399 5036349.1648616968,585837.26615603734 5036323.3892336003,585827.28849354852 5036267.6806180384,585811.07479200407 5036214.4664180977,585785.29916390777 5036153.7689712904,585760.3550076856 5036141.7126291161,585725.43318897462 5036122.5887760129,585667.6458937265 5036108.8694900898,585622.74641252658 5036080.1837104345,585554.98145478975 5036099.7232994745,585493.45253610832 5036076.4420870012,585437.74392054556 5036050.6664589047,585379.1251534234 5036051.0821948415,585374.55205811607 5036018.2390558152,585398.66474246408 5036010.3400730118,585453.95762208989 5036009.0928652007,585509.66623765277 5035986.2273886632,585580.75708288595 5035965.4405918112,585609.02712660446 5035949.2268902669,585651.43219218217 5035948.8111543301,585679.28649996361 5035969.5979511822,585753.70323269302 5036012.4187526964,585781.55754047446 5036041.9360042261,585806.08596075955 5036081.4309182446,585845.99661071505 5036157.5105947219,585894.63771534828 5036256.4557477366,585942.44734810747 5036287.2202070775,585980.27931837784 5036304.6811164329,586011.87524959259 5036314.6587789217,586081.71888701466 5036306.3440601807,586108.325986985 5036290.9618305108,586181.07977596624 5036208.646114978,586236.37265559204 5036131.3192306887,586325.34014611784 5036007.429921452,586352.77871796221 5035983.3172371043,586402.25129446946 5035970.4294230556,586453.80255066196 5035977.9126699222,586519.0730927767 5035994.9578433409,586545.68019274704 5036019.4862636263,586559.39947866916 5036053.9923464004,586578.10759583581 5036090.9928447958,586674.55833322823 5036188.6907899994,586771.42480655771 5036272.2537133442,586857.89788146119 5036403.6262694476,586943.53948449064 5036568.2577005131,586924.41563138703 5036590.7074411139,586844.59433147602 5036589.4602333028,586756.0425768873 5036617.7302770205,586704.4913206948 5036628.5394113837,586684.53599571716 5036668.8657972766,586690.77203477279 5036744.9454737548,586685.36746759131 5036839.3175314618,586709.89588787651 5036899.1835063957,586759.78420032084 5036952.8134422731,586776.82937373931 5036987.3195250472,586777.66084561346 5037013.5108890804,586761.86288000608 5037034.7134218691,586687.44614727655 5037066.725089021,586662.50199105439 5037084.6017343132,586625.50149265816 5037135.3215186317,586587.66952238791 5037189.7829263834,586587.25378645083 5037247.5702216318,586612.197942673 5037303.6945731323,586674.14259729139 5037435.8986011092,586727.35679723194 5037511.146805713,586766.85171125049 5037566.4396853391,586779.32378936152 5037634.2046430754,586799.69485027622 5037692.4076742604,586791.79586747254 5037772.6447101086,586767.68318312452 5037809.645208505,586713.63751130982 5037766.4086710531,586634.64768327295 5037707.3741679937,586548.59034430643 5037629.2158118309,586511.17410997313 5037579.7432353236,586447.15077566961 5037516.1356369564,586409.31880539935 5037486.20264949,586373.56551481423 5037450.8650948424,586353.1944538994 5037429.246826116,586326.17161799211 5037390.1676480351,586304.13761332911 5037361.8976043165,586283.35081647732 5037333.2118246611,586265.88990712177 5037299.1214778237,586255.49650869588 5037269.1884903572,586233.46250403288 5037229.6935763387,586199.37215719593 5037225.5362169687,586114.97776197759 5037259.2108278684,585971.13312776305 5037247.5702216318,585950.34633091127 5037226.367688843,585917.91892782249 5037163.5915623503,585900.04228252999 5037112.8717780318,585888.81741222995 5037056.3316905946,585868.86208725232 5036992.3083562916,585841.00777947088 5036957.3865375808,585803.17580920062 5036922.8804548066,585774.07429360808 5036897.5205626478,585745.80424988957 5036865.0931595592,585740.81541864504 5036838.901795526,585710.4666952414 5036790.2606908921,585693.00578588597 5036749.934305,585610.69007035275 5036650.1576801119,585553.3185110417 5036591.5389129901,585478.90177831217 5036547.0551677272,585403.65357370861 5036508.391725583,585276.02264103852 5036433.5592569169,585179.98763958307 5036357.8953163764,585086.862789687 5036320.0633461056,585031.15417412412 5036283.0628477093,584969.62525544269 5036245.2308774395,584898.53441020951 5036190.7694696877,584881.90497272811 5036172.0613525212)",230.856
"LINESTRING (584881.90497272811 5036172.0613525212,584901.86029770586 5036125.9146635085)",230.856
"LINESTRING (586672.89538947993 5036545.3922239793,586685.36746759107 5036563.6846052092,586715.30045505764 5036593.6175926756,586751.8852175168 5036576.9881551946,586784.31262060569 5036480.537417802,586763.52582375391 5036359.1425241875,586682.87305196887 5036252.7141243061,586669.5695019837 5036259.3658992983,586672.89538947993 5036545.3922239793)",230.856
"LINESTRING (586237.20412746596 5036624.5899199871,586249.6762055771 5036610.870634065,586282.93508054002 5036627.500071547,586318.27263518807 5036694.8492933465,586320.76705081027 5036726.4452245617,586311.20512425841 5036754.2995323427,586258.40666025481 5036703.9954839619,586237.20412746596 5036624.5899199871)",230.856
"LINESTRING (584767.7195981316 5037806.7013980476,584774.38312645617 5037791.1531652892,584795.96026579279 5037690.8829295486,584840.38378795655 5037654.074868327,584897.49974502425 5037660.4210857796,584966.03889350558 5037690.8829295486,585006.6546851981 5037732.7679647319,585018.07787661161 5037798.7686262317,585007.92392868851 5037840.653661415,584934.30780624575 5037896.5003749924,584817.53740512952 5037909.1928098965,584760.42144806182 5037906.6543229157,584748.99825664831 5037860.9615572616,584767.7195981316 5037806.7013980476)",233.904
"LINESTRING (583976.82224818564 5035830.6479389584,583981.89922214707 5035836.359534665,584021.88039209426 5035872.5329741407,584041.55366619525 5035863.0136479633,584049.80374888272 5035839.5326433908,583997.13014403172 5035809.0707996218,583967.93754375295 5035798.9168516984,583953.97586535872 5035813.5131518384,583976.82224818564 5035830.6479389584)",233.904
